,path,filename,subfolder,ichan,names,units,desc,mean,max,min,std,1%,50%,99%,del3,del4,del5,del8,del10,del12
22,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,23,My coo: tower,kNm,MomentMy Mbdy:tower nodenr:  11 coo: tower  tower yaw bearing,10607.609329541016,10676.47265625,10537.84765625,33.51451877550659,10543.87673828125,10607.71435546875,10670.672109375,42.82649850742238,54.067538839498255,62.67898739883834,79.83132413405063,87.26796772065588,92.92025733804475
23,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,24,Mz coo: tower,kNm,MomentMz Mbdy:tower nodenr:  11 coo: tower  tower yaw bearing,617.4470659851074,667.6845703125,568.16015625,21.04383781319168,574.3213195800781,617.1631469726562,659.9907318115232,28.56654270590777,35.82035074991256,41.33787592550909,52.474181942185034,57.53511982370247,61.56640355870144
24,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,25,Mx coo: shaft,kNm,MomentMx Mbdy:shaft nodenr:   4 coo: shaft  main bearing,2.079225249083899,8337.1962890625,-8316.9287109375,5861.9565032308,-8280.083154296875,-4.8594489097595215,8297.6845703125,6258.468092607842,7990.803258697182,9252.908222561317,11530.569217447752,12408.78653679428,13031.43110289713
25,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,26,My coo: shaft,kNm,MomentMy Mbdy:shaft nodenr:   4 coo: shaft  main bearing,1.690499969857931,8330.82421875,-8320.5546875,5862.404442741576,-8285.490234375,2.615128993988037,8292.7109375,6250.81006986064,7982.296862259718,9244.41582750193,11523.596717620083,12402.909048127589,13026.445719744392
26,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,27,Mz coo: shaft,kNm,MomentMz Mbdy:shaft nodenr:   4 coo: shaft  main bearing,-10585.361668505859,-10582.34375,-10587.814453125,1.3152482646177528,-10587.7041015625,-10585.3759765625,-10582.71189453125,1.6829797591247853,2.1240464673375903,2.461645544896192,3.13308628111105,3.4236562790270897,3.644248741011654
27,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,28,Mx coo: hub1,kNm,MomentMx Mbdy:blade1 nodenr:   1 coo: hub1  blade1 root ipop,-25876.149698339843,-25276.15625,-26521.60546875,418.09694704527715,-26488.861328125,-25870.55859375,-25281.82029296875,444.45306616432026,567.5929168002795,657.3775335666728,819.7362698446635,882.5826640775035,927.3162443485907
28,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,29,My coo: hub1,kNm,MomentMy Mbdy:blade1 nodenr:   1 coo: hub1  blade1 root ipop,3353.2333135652125,16060.583984375,-9346.513671875,8978.702611726481,-9333.332509765625,3349.475830078125,16047.015625,9541.403730306401,12183.509435713679,14109.015379820274,17585.342356152487,18926.296290704104,19877.177620123555
29,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,30,Mz coo: hub1,kNm,MomentMz Mbdy:blade1 nodenr:   1 coo: hub1  blade1 root ipop,65.09586858921051,86.9075698852539,32.91512680053711,19.208358808324125,33.21414581298828,70.25110626220703,86.76998443603516,20.07197322772924,25.62691813960179,29.673515113236316,36.97468615501342,39.78912204924216,41.7842042891567
30,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,31,Mx coo: hub2,kNm,MomentMx Mbdy:blade2 nodenr:   1 coo: hub2  blade2 root ipop,-25875.869989160157,-25274.455078125,-26505.388671875,417.86844656626255,-26490.15271484375,-25871.005859375,-25282.454921875,444.2293819923782,567.4885519680803,657.4755620275093,820.4611691410109,883.6361753300487,928.6233345614781
31,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,32,My coo: hub2,kNm,MomentMy Mbdy:blade2 nodenr:   1 coo: hub2  blade2 root ipop,3359.6835042860926,16061.171875,-9347.546875,8977.254592077858,-9333.58984375,3364.121826171875,16046.827822265624,9561.219101608034,12206.656113743507,14133.40400169763,17608.480016196863,18947.281199607274,19895.89995570044
32,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,33,Mz coo: hub2,kNm,MomentMz Mbdy:blade2 nodenr:   1 coo: hub2  blade2 root ipop,65.10915942878724,86.91354370117188,32.96143341064453,19.203368437964414,33.19083869934082,70.26457595825195,86.76700592041016,20.111614688501632,25.67617808835318,29.729009710829065,37.038683202686215,39.85479412527052,41.850173031044484
33,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,34,Mx coo: hub3,kNm,MomentMx Mbdy:blade3 nodenr:   1 coo: hub3  blade3 root ipop,-25875.72442080078,-25274.78125,-26515.935546875,418.0156343834948,-26489.72708984375,-25870.2509765625,-25281.78837890625,443.5950329938968,566.5974401024532,656.3335562694341,818.7332208355174,881.6405001521814,926.4255810743706
34,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,35,My coo: hub3,kNm,MomentMy Mbdy:blade3 nodenr:   1 coo: hub3  blade3 root ipop,3354.668508603844,16060.7470703125,-9347.5966796875,8979.434217303353,-9333.836875,3353.2412109375,16047.1767578125,9528.814543414197,12170.907351876229,14098.105213908711,17580.070531861795,18923.446708260635,19875.84852813476
35,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,36,Mz coo: hub3,kNm,MomentMz Mbdy:blade3 nodenr:   1 coo: hub3  blade3 root ipop,65.09616195278167,86.92362976074219,32.921016693115234,19.207744238398618,33.19300785064697,70.23723602294922,86.77447509765625,20.086593403351603,25.647721654529775,29.699915439327054,37.01435599350583,39.83533060164974,41.83559448627612
36,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,37,Mx coo: blade1,kNm,MomentMx Mbdy:blade1 nodenr:   1 coo: blade1  blade1 root flped,-26078.853400195312,-25035.310546875,-27130.626953125,722.7699134968067,-27108.55865234375,-26085.544921875,-25043.1423046875,767.7797728275148,980.8121374290212,1136.2668339302684,1417.3283004834245,1525.8800345822276,1602.917189893292
37,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,38,My coo: blade1,kNm,MomentMy Mbdy:blade1 nodenr:   1 coo: blade1  blade1 root flped,843.8940348310412,13528.9736328125,-11831.2744140625,8959.353934626271,-11814.3128125,843.9867858886719,13510.3564453125,9523.809786924834,12161.043561586595,14082.99895448301,17552.915731464454,18891.397003893322,19840.524948512666
38,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,39,Mz coo: blade1,kNm,MomentMz Mbdy:blade1 nodenr:   1 coo: blade1  blade1 root flped,65.09584998722076,86.88796997070312,32.93561935424805,19.194240197965637,33.23441715240479,70.25082397460938,86.75048065185547,20.057068642872405,25.607888691340914,29.65148083593892,36.947230341820585,39.759576356886285,41.75317713445511
39,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,40,Mx coo: blade2,kNm,MomentMx Mbdy:blade2 nodenr:   1 coo: blade2  blade2 root flped,-26079.19241845703,-25034.26171875,-27131.509765625,722.6496172397758,-27109.748359375,-26086.2685546875,-25043.47794921875,767.6163418643148,980.0914753079301,1134.8946700496774,1414.3170060278144,1522.1193495475704,1598.6075526145078
40,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,41,My coo: blade2,kNm,MomentMy Mbdy:blade2 nodenr:   1 coo: blade2  blade2 root flped,850.3400861286163,13527.8349609375,-11830.3662109375,8957.912317117954,-11814.501953125,855.7114868164062,13510.4228515625,9542.209499522698,12182.386857590202,14105.303988160822,17573.47086151917,18909.610242339604,19856.342955984375
41,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,42,Mz coo: blade2,kNm,MomentMz Mbdy:blade2 nodenr:   1 coo: blade2  blade2 root flped,65.10912476863861,86.8939208984375,32.98189163208008,19.1892541199402,33.21116306304932,70.26225662231445,86.74667358398438,20.096673769414608,25.657103254968398,29.70692402872415,37.01116716394977,39.825185997654785,41.819082536386574
42,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,43,Mx coo: blade3,kNm,MomentMx Mbdy:blade3 nodenr:   1 coo: blade3  blade3 root flped,-26078.589759472656,-25035.361328125,-27129.556640625,722.5842191550086,-27105.6153125,-26085.7578125,-25043.052734375,767.4390786227611,979.96165089895,1134.8528722655603,1414.595761271451,1522.5992415811863,1599.2621306369444
43,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,44,My coo: blade3,kNm,MomentMy Mbdy:blade3 nodenr:   1 coo: blade3  blade3 root flped,845.3631560944565,13528.4658203125,-11830.3916015625,8960.041465553235,-11814.6171875,836.4406127929688,13510.2822265625,9510.255834992375,12147.202795580863,14070.647168338297,17545.830868412642,18886.590630498347,19837.13751368597
44,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,45,Mz coo: blade3,kNm,MomentMz Mbdy:blade3 nodenr:   1 coo: blade3  blade3 root flped,65.09613784866333,86.90404510498047,32.941505432128906,19.193622913621127,33.2140542602539,70.23909759521484,86.75466499328613,20.07168786561148,25.62868940374473,29.6778762014349,36.986888972637296,39.80577023709463,41.80454979791241
45,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,46,Mx coo: hub1,kNm,MomentMx Mbdy:hub1 nodenr:   1 coo: hub1  blade1 rotorcenter ipop,-27203.394882617187,-26548.4453125,-27904.9765625,455.52665892449977,-27871.1974609375,-27197.52734375,-26555.54216796875,484.72086357585243,619.009639966093,716.9186678281087,893.9488782389074,962.4601782959508,1011.2161989786026
46,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,47,My coo: hub1,kNm,MomentMy Mbdy:hub1 nodenr:   1 coo: hub1  blade1 rotorcenter ipop,3531.8177583681704,17545.01953125,-10472.9423828125,9901.51044956788,-10459.26171875,3526.92626953125,17530.321953125,10521.889982843311,13435.50168413176,15558.874961047884,19392.43352572496,20871.18551759355,21919.780568981227
47,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,48,Mz coo: hub1,kNm,MomentMz Mbdy:hub1 nodenr:   1 coo: hub1  blade1 rotorcenter ipop,64.87402521705627,85.58643341064453,33.906585693359375,18.389091039543388,34.19833999633789,69.98055648803711,85.44844078063964,19.212253799422818,24.529270232130646,28.402544035328027,35.390992529960016,38.08488097274792,39.994510181051496
48,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,49,State pos x  coo: global,m,State pos x  Mbdy:tower E-nr:  10 Z-rel:1.00 coo: global  tower top fa displ,-0.07556628533788025,-0.06228957697749138,-0.0888151079416275,0.006418360665470419,-0.08766437321901321,-0.07558374851942062,-0.0633771076798439,0.00820365761821995,0.01035949976904915,0.0120117250112448,0.015304175523912784,0.016732008887424595,0.01781704843079936
49,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,50,State pos y  coo: global,m,State pos y  Mbdy:tower E-nr:  10 Z-rel:1.00 coo: global  tower top ss displ,0.5595623337507248,0.5657138824462891,0.553855299949646,0.002880977159838207,0.5542707067728042,0.5595533847808838,0.5651493233442306,0.003697747084288068,0.0046653377313861525,0.005405308685785832,0.0068750161178945625,0.0075100016783034235,0.007991462678489752
50,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,51,State acc x  coo: global,m/s^2,State acc x  Mbdy:tower E-nr:  10 Z-rel:1.00 coo: global  tower top fa acc,-4.2120920177148945e-05,0.034088313579559326,-0.03386998921632767,0.016480879249888856,-0.031595915257930755,-4.0875072500057286e-06,0.031011600568890563,0.02106820408661977,0.02659812613031804,0.03083317196335202,0.03926218243043872,0.04291269445968421,0.04568484652415952
51,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,52,State acc y  coo: global,m/s^2,State acc y  Mbdy:tower E-nr:  10 Z-rel:1.00 coo: global  tower top ss acc,1.8024371357849134e-05,0.015563864260911942,-0.014886407181620598,0.007399288968886596,-0.01399288885295391,1.0946375368803274e-05,0.014044621605426048,0.009503489765536898,0.011989304316269569,0.013890517298632053,0.017669471437689783,0.019304300070427015,0.020544850279208944
52,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,53,State pos x  coo: blade1,m,State pos x  Mbdy:blade1 E-nr:  26 Z-rel:1.00 coo: blade1  blade1 tip pos,0.42392447981048653,1.1727722883224487,-0.32474979758262634,0.528833857193946,-0.32317307591438293,0.4240855425596237,1.1716068983078003,0.5623807571407526,0.7181093531683233,0.831600776582906,1.0364992854688468,1.1155365749830373,1.1715825591070899
53,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,54,State pos y  coo: blade1,m,State pos y  Mbdy:blade1 E-nr:  26 Z-rel:1.00 coo: blade1  blade1 tip pos,3.8426210479259493,4.027998447418213,3.657824993133545,0.1265771127057165,3.6599825763702394,3.8439263105392456,4.023197202682495,0.13447093241500868,0.17175593530419708,0.1989528712706221,0.24812673021478143,0.2671328482551327,0.2806320360574099
54,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,55,State pos z  coo: blade1,m,State pos z  Mbdy:blade1 E-nr:  26 Z-rel:1.00 coo: blade1  blade1 tip pos,89.69617810211182,89.70893859863281,89.6793212890625,0.010242251142266678,89.67977142333984,89.6981201171875,89.70880889892578,0.01077035273419852,0.013756515536005884,0.015934582137847698,0.019871407341889167,0.021391963538017377,0.022471206168222718
55,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,56,State pos x  coo: blade2,m,State pos x  Mbdy:blade2 E-nr:  26 Z-rel:1.00 coo: blade2  blade2 tip pos,0.42430241127547563,1.172865390777588,-0.32465749979019165,0.5287515274460483,-0.3231006860733032,0.4242009222507477,1.1716088771820068,0.5635130447650746,0.7194281273084672,0.8329855677663577,1.0377973856851836,1.1167027975559143,1.1726118859144716
56,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,57,State pos y  coo: blade2,m,State pos y  Mbdy:blade2 E-nr:  26 Z-rel:1.00 coo: blade2  blade2 tip pos,3.842686145746708,4.030036926269531,3.6582798957824707,0.12657656131362527,3.6600212025642396,3.843901515007019,4.022974133491516,0.13489721220048634,0.17224343977649526,0.19945678685976795,0.24859406655554173,0.2675628510471634,0.28102922906158206
57,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,58,State pos z  coo: blade2,m,State pos z  Mbdy:blade2 E-nr:  26 Z-rel:1.00 coo: blade2  blade2 tip pos,89.696172914505,89.70890808105469,89.67921447753906,0.010244007207423451,89.67973327636719,89.6981201171875,89.70880889892578,0.010825525410504449,0.013821546154467696,0.016004088757555983,0.01994247807680184,0.021461155194414487,0.02253818169389876
58,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,59,State pos x  coo: blade3,m,State pos x  Mbdy:blade3 E-nr:  26 Z-rel:1.00 coo: blade3  blade3 tip pos,0.4240046848697555,1.1728624105453491,-0.3247736096382141,0.5288711051113434,-0.3231740409135819,0.42355693876743317,1.1716056370735168,0.56165392086472,0.7173859669025765,0.8309801847941142,1.036216572199195,1.1153987719610883,1.171535893103898
59,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,60,State pos y  coo: blade3,m,State pos y  Mbdy:blade3 E-nr:  26 Z-rel:1.00 coo: blade3  blade3 tip pos,3.8425788782835006,4.027298927307129,3.6578447818756104,0.12654458859893528,3.660212473869324,3.8438262939453125,4.0230031585693355,0.134405849635425,0.17166386683817716,0.19883823056887776,0.2479650197072483,0.2669510058916033,0.2804353188060336
60,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,61,State pos z  coo: blade3,m,State pos z  Mbdy:blade3 E-nr:  26 Z-rel:1.00 coo: blade3  blade3 tip pos,89.69617989463806,89.70893859863281,89.67945861816406,0.01024084088370608,89.67974853515625,89.69813537597656,89.70878601074219,0.010756477841969241,0.013741288502109192,0.015919835423896717,0.019859794734101387,0.021382069308718228,0.02246281185499676
61,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,62,State pos x  coo: global,m,State pos x  Mbdy:blade1 E-nr:  26 Z-rel:1.00 coo: global  gl blade1 tip pos,-0.05022040698591154,92.51302337646484,-92.66651153564453,65.46540522416215,-92.6075439453125,-0.009847571491263807,92.45320610046387,69.54248490292102,88.79946231669473,102.83350508790627,128.17070107106343,137.94423873752515,144.874733700817
62,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,63,State pos y  coo: global,m,State pos y  Mbdy:blade1 E-nr:  26 Z-rel:1.00 coo: global  gl blade1 tip pos,-6.767735278582573,-6.052513122558594,-7.472816467285156,0.4936919004245464,-7.466267366409301,-6.771574258804321,-6.0616802215576175,0.5253713415068613,0.6707914136082359,0.77673704932249,0.9679358079117563,1.0416643786946604,1.093943368727314
63,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,64,State pos z  coo: global,m,State pos z  Mbdy:blade1 E-nr:  26 Z-rel:1.00 coo: global  gl blade1 tip pos,-118.02717660207749,-25.853023529052734,-211.00648498535156,65.46030251078221,-210.96127319335938,-117.63167190551758,-25.898530960083008,69.56270096439542,88.81997682396415,102.85132821221974,128.17666658071616,137.9431230642037,144.86796097479504
64,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,65,"WSP Vy, glco, R= 72.9",m/s,"Wind speed Vy of blade   1 at radius  72.93, global coo.",12.0,12.0,12.0,0.0,12.0,12.0,12.0,,,,,,
